B06012_001E,B06012_002E,state,county
8149.0,1993.0,28,019
45803.0,8490.0,28,045
22443.0,4544.0,28,057
1067.0,431.0,28,055
139550.0,21818.0,28,059
29109.0,11765.0,28,083
10283.0,2925.0,28,143
8627.0,3554.0,28,021
192894.0,40538.0,28,047
75917.0,17541.0,28,075
34114.0,8687.0,28,085
26664.0,7299.0,28,127
18091.0,5113.0,28,159
18760.0,4574.0,28,007
59225.0,9535.0,28,073
84144.0,15531.0,28,081
10651.0,3002.0,28,135
16046.0,3640.0,28,129
47382.0,11252.0,28,149
16089.0,3087.0,28,023
10209.0,2913.0,28,097
44002.0,14343.0,28,105
9836.0,2110.0,28,155
36654.0,7305.0,28,003
19829.0,5159.0,28,025
19172.0,4943.0,28,031
8717.0,3706.0,28,053
267468.0,35950.0,42,043
150270.0,17504.0,42,055
35720.0,3991.0,42,119
47564.0,6034.0,42,127
48172.0,6846.0,42,009
164605.0,20071.0,42,089
40647.0,5572.0,42,061
203186.0,20471.0,42,125
1517069.0,392356.0,42,101
431103.0,45113.0,42,133
81561.0,14533.0,42,063
230275.0,19828.0,42,041
1196956.0,152390.0,42,003
351822.0,36398.0,42,129
3040.0,387.0,42,053
123045.0,18196.0,42,013
86237.0,12374.0,42,073
60869.0,7562.0,42,015
130006.0,20274.0,42,021
499329.0,35883.0,42,029
400995.0,57329.0,42,011
45694.0,6676.0,42,087
3624.0,530.0,29,129
54432.0,6799.0,51,031
318959.0,33818.0,51,087
25069.0,1395.0,51,099
10967.0,1095.0,51,103
23328.0,6080.0,51,105
8768.0,843.0,51,115
10358.0,1130.0,51,119
33692.0,3231.0,51,149
7033.0,1173.0,51,159
21621.0,4355.0,51,169
128191.0,10920.0,51,177
15212.0,2633.0,51,011
54638.0,7950.0,51,067
7140.0,1013.0,51,097
88117.0,21191.0,51,121
19455.0,970.0,51,127
9684.0,2204.0,51,049
14837.0,3196.0,51,051
34557.0,6498.0,51,083
360766.0,14313.0,51,107
438199.0,30869.0,51,153
16803.0,2475.0,51,175
2221.0,279.0,51,091
27517.0,3600.0,51,033
36750.0,2798.0,51,073
17874.0,3968.0,51,141
25669.0,1431.0,51,145
42402.0,4514.0,51,171
67622.0,4042.0,51,061
22941.0,3622.0,51,790
24844.0,1726.0,51,065
12678.0,1465.0,51,007
14186.0,5580.0,51,750
26333.0,3847.0,51,840
32588.0,6341.0,51,001
5178.0,667.0,51,045
15497.0,1832.0,51,063
16659.0,1970.0,51,071
14609.0,2899.0,51,077
14243.0,3030.0,51,135
7399.0,681.0,51,157
7056.0,1032.0,51,036
47298.0,4330.0,51,047
27568.0,4375.0,51,053
18920.0,2076.0,51,079
100228.0,6201.0,51,085
11476.0,2361.0,51,111
34151.0,3136.0,51,137
5349.0,1764.0,51,595
28854.0,4677.0,51,197
225837.0,21418.0,51,550
44594.0,14757.0,51,660
96448.0,9341.0,51,003
76365.0,7028.0,51,019
14965.0,2632.0,51,029
37171.0,7865.0,51,195
5546.0,1187.0,51,580
93094.0,16897.0,51,740
18281.0,2837.0,13,011
66315.0,20922.0,13,031
111731.0,39327.0,13,059
3012.0,1199.0,13,061
6868.0,893.0,20,167
9761.0,923.0,20,117
12430.0,1916.0,20,001
2641.0,234.0,20,023
33797.0,5546.0,20,035
2586.0,449.0,20,049
24933.0,3357.0,20,059
1883.0,108.0,20,083
97657.0,15924.0,24,045
32107.0,5484.0,24,011
723544.0,145744.0,25,025
16985.0,1544.0,25,007
1511503.0,124652.0,25,017
538921.0,67338.0,25,005
453966.0,80119.0,25,013
752929.0,84757.0,25,009
69749.0,7881.0,25,011
786695.0,89860.0,25,027
138217.0,20315.0,25,015
33922.0,5995.0,26,033
112383.0,13093.0,26,005
1224705.0,117008.0,26,125
8396.0,1096.0,26,003
165197.0,32351.0,26,121
21573.0,1872.0,26,089
86596.0,8914.0,26,087
41280.0,6476.0,26,151
64046.0,18428.0,26,073
6095.0,928.0,26,131
52754.0,8330.0,26,157
10288.0,1536.0,26,001
60091.0,8597.0,26,067
16948.0,2839.0,26,079
150742.0,26963.0,26,021
8299.0,1621.0,26,135
32380.0,6080.0,26,165
76319.0,8665.0,26,037
25454.0,3720.0,26,043
31545.0,4399.0,26,063
266085.0,59145.0,26,065
